DATE OCC,TIME OCC,AREA,AREA NAME,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,LOCATION,Cross Street,LAT,LON,Day of Week,Amount,Damage
2022-05-17,1550,5,Harbor,901,VIOLATION OF RESTRAINING ORDER,36,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,1600 W  219TH                        ST,NO CROSS STREET,33.8291,-118.3065,2,0.0,0
2022-05-19,2111,6,Hollywood,886,DISTURBING THE PEACE,60,M,X,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511.0,VERBAL THREAT,1600 N  NORMANDIE                    AV,NO CROSS STREET,34.0999,-118.3038,4,0.0,0
2020-12-27,800,4,Hollenbeck,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",43,F,H,101.0,STREET,999.0,NO WEAPON,100 S  BOYLE                        AV,NO CROSS STREET,34.0467,-118.2198,7,900.0,1
2023-04-15,500,20,Olympic,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),43,M,H,104.0,DRIVEWAY,999.0,NO WEAPON,1600 S  NEW HAMPSHIRE                AV,NO CROSS STREET,34.0443,-118.2924,6,950.0,1
2023-02-20,900,14,Pacific,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,M,W,108.0,PARKING LOT,516.0,DOG/ANIMAL (SIC ANIMAL ON),600    LINCOLN                      BL,NO CROSS STREET,34.0,-118.465,1,0.0,0
2021-01-29,1600,21,Topanga,440,THEFT PLAIN - PETTY ($950 & UNDER),35,M,X,203.0,OTHER BUSINESS,999.0,NO WEAPON,21900    COSTANSO                     ST,NO CROSS STREET,34.1676,-118.605,5,950.0,1
2021-12-20,2115,21,Topanga,310,BURGLARY,53,M,W,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,23500    CALVERT                      ST,NO CROSS STREET,34.1812,-118.6384,1,10000.0,1
2022-05-27,1200,4,Hollenbeck,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,101.0,STREET,999.0,NO WEAPON,2700    WHITTIER                     BL,NO CROSS STREET,34.0326,-118.2116,5,950.0,1
2022-09-23,1240,5,Harbor,624,BATTERY - SIMPLE ASSAULT,39,F,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",DRUMM                        AV,BLINN                        AV,33.79,-118.2453,5,0.0,0
2022-03-22,2345,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),44,M,W,101.0,STREET,999.0,NO WEAPON,800 S  GRAND                        AV,NO CROSS STREET,34.0459,-118.2579,2,950.0,1
2021-06-26,1200,17,Devonshire,626,INTIMATE PARTNER - SIMPLE ASSAULT,23,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",ROSCOE                       BL,HASKELL                      AV,34.2214,-118.4749,6,0.0,0
2023-04-21,1,1,Central,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),72,M,H,101.0,STREET,999.0,NO WEAPON,6TH,SAN PEDRO,34.0417,-118.2444,5,950.0,1
2020-09-18,2200,7,Wilshire,940,EXTORTION,38,M,W,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,1000 S  DUNSMUIR                     AV,NO CROSS STREET,34.0545,-118.3514,5,0.0,0
2021-03-06,1830,8,West LA,886,DISTURBING THE PEACE,52,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,1900 S  SHERBOURNE                   DR,NO CROSS STREET,34.0414,-118.3825,6,0.0,0
2021-06-21,1650,2,Rampart,210,ROBBERY,41,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",1200    MIRAMAR                      ST,NO CROSS STREET,34.0572,-118.2576,1,10000.0,1
2023-06-07,2250,20,Olympic,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,42,M,H,108.0,PARKING LOT,511.0,VERBAL THREAT,500 N  ARDMORE                      AV,NO CROSS STREET,34.0799,-118.3017,3,0.0,0
2022-03-17,1400,2,Rampart,352,PICKPOCKET,26,M,W,904.0,MTA - RED LINE - WESTLAKE/MACARTHUR PARK,999.0,NO WEAPON,600 S  ALVARADO                     ST,NO CROSS STREET,34.0595,-118.2749,4,2000.0,1
2020-02-16,1925,7,Wilshire,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,M,X,101.0,STREET,511.0,VERBAL THREAT,6100    HARGIS                       ST,NO CROSS STREET,34.0324,-118.3769,7,0.0,0
2021-02-19,1830,1,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",50,M,X,122.0,"VEHICLE, PASSENGER/TRUCK",999.0,NO WEAPON,800 E  COMMERCIAL                   ST,NO CROSS STREET,34.0525,-118.2301,5,900.0,1
2022-01-07,700,3,Southwest,624,BATTERY - SIMPLE ASSAULT,62,F,H,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",3500 S  WESTERN                      AV,NO CROSS STREET,34.0219,-118.3133,5,0.0,0
2020-08-25,830,12,77th Street,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,13,M,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",5700    CIMARRON                     ST,NO CROSS STREET,33.9896,-118.3161,2,0.0,0
2023-02-03,2200,14,Pacific,330,BURGLARY FROM VEHICLE,30,F,W,101.0,STREET,999.0,NO WEAPON,6500 W  85TH                         PL,NO CROSS STREET,33.9605,-118.4019,5,2000.0,1
2022-06-19,600,11,Northeast,330,BURGLARY FROM VEHICLE,35,M,W,101.0,STREET,999.0,NO WEAPON,BATES,SUNSET,34.0982,-118.2819,7,2000.0,1
2022-12-04,2000,20,Olympic,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",24,M,C,122.0,"VEHICLE, PASSENGER/TRUCK",999.0,NO WEAPON,1100 S  ST ANDREWS                   PL,NO CROSS STREET,34.0508,-118.3111,7,900.0,1
2021-11-30,2225,12,77th Street,903,CONTEMPT OF COURT,32,F,H,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,9400 S  DENKER                       AV,NO CROSS STREET,33.9503,-118.3047,2,0.0,0
2022-03-20,2330,19,Mission,210,ROBBERY,35,M,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",CEDROS                       AV,PARTHENIA                    ST,34.2281,-118.4535,7,10000.0,1
2020-02-24,600,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",42,M,B,710.0,OTHER PREMISE,999.0,NO WEAPON,1100 S  FIGUEROA                     ST,NO CROSS STREET,34.0431,-118.2692,1,20000.0,1
2021-07-11,2300,19,Mission,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,VAN NUYS                     BL,GLENCOE                      ST,34.2389,-118.4536,7,20000.0,1
2021-05-20,1840,7,Wilshire,310,BURGLARY,27,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,4500    LOMITA                       ST,NO CROSS STREET,34.0452,-118.3351,4,10000.0,1
2020-01-29,1845,5,Harbor,210,ROBBERY,25,F,H,103.0,ALLEY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",7TH,PACIFIC,33.7379,-118.2879,3,10000.0,1
2022-02-04,2030,1,Central,330,BURGLARY FROM VEHICLE,28,F,H,108.0,PARKING LOT,999.0,NO WEAPON,900 S  FIGUEROA                     ST,NO CROSS STREET,34.0457,-118.2665,5,2000.0,1
2022-10-16,1300,13,Newton,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,51ST                         ST,BROADWAY,33.9965,-118.2783,7,20000.0,1
2021-12-15,1,19,Mission,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,W,108.0,PARKING LOT,999.0,NO WEAPON,7800    VAN NUYS                     BL,NO CROSS STREET,34.2117,-118.4488,3,900.0,1
2021-05-15,1200,5,Harbor,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,X,101.0,STREET,999.0,NO WEAPON,700 W  D                            ST,NO CROSS STREET,33.7737,-118.2704,6,950.0,1
2021-10-21,2020,17,Devonshire,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,27,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511.0,VERBAL THREAT,18500    PLUMMER                      ST,NO CROSS STREET,34.2427,-118.5361,4,0.0,0
2020-10-03,1,14,Pacific,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",36,F,W,505.0,MOTEL,500.0,UNKNOWN WEAPON/OTHER WEAPON,9200    AIRPORT                      BL,NO CROSS STREET,33.9522,-118.3859,6,900.0,1
2020-01-11,1300,10,West Valley,330,BURGLARY FROM VEHICLE,62,F,B,101.0,STREET,999.0,NO WEAPON,16600    HAMLIN                       ST,NO CROSS STREET,34.1885,-118.4953,6,2000.0,1
2021-05-10,45,20,Olympic,648,ARSON,0,X,X,101.0,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,3600 W  6TH                          ST,NO CROSS STREET,34.0636,-118.3016,1,0.0,0
2021-07-09,1430,18,Southeast,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),21,F,H,122.0,"VEHICLE, PASSENGER/TRUCK",999.0,NO WEAPON,600 W  94TH                         ST,NO CROSS STREET,33.951,-118.2849,5,399.0,1
2023-06-12,2100,5,Harbor,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),54,F,H,101.0,STREET,999.0,NO WEAPON,1900 W  25TH                         ST,NO CROSS STREET,33.7254,-118.319,1,20000.0,1
2020-11-21,1215,2,Rampart,888,TRESPASSING,70,M,W,108.0,PARKING LOT,999.0,NO WEAPON,1500 S  HOOVER                       ST,NO CROSS STREET,34.0445,-118.2842,6,0.0,0
2022-12-09,40,13,Newton,210,ROBBERY,40,M,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",1000 E  28TH                         ST,NO CROSS STREET,34.0175,-118.2574,5,10000.0,1
2020-08-29,2300,19,Mission,310,BURGLARY,0,M,X,210.0,RESTAURANT/FAST FOOD,999.0,NO WEAPON,13700    FOOTHILL                     BL,NO CROSS STREET,34.3087,-118.4319,6,10000.0,1
2023-05-22,1,21,Topanga,354,THEFT OF IDENTITY,45,F,W,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,4100    MONET                        AV,NO CROSS STREET,34.1445,-118.5995,1,0.0,0
2021-03-28,1200,6,Hollywood,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",71,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,5400    SANTA MONICA                 BL,NO CROSS STREET,34.0929,-118.3048,7,0.0,0
2021-12-23,1700,5,Harbor,310,BURGLARY,55,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,700 S  LELAND                       ST,NO CROSS STREET,33.7379,-118.3012,4,10000.0,1
2021-12-05,1800,5,Harbor,310,BURGLARY,51,F,B,707.0,GARAGE/CARPORT,999.0,NO WEAPON,1500    DEL AMO                      BL,NO CROSS STREET,33.8468,-118.3067,7,10000.0,1
2023-03-11,1530,5,Harbor,624,BATTERY - SIMPLE ASSAULT,53,F,B,121.0,YARD (RESIDENTIAL/BUSINESS),400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",100 S  MESA                         ST,NO CROSS STREET,33.7433,-118.2857,6,0.0,0
2021-09-12,1,11,Northeast,438,RECKLESS DRIVING,0,X,X,101.0,STREET,999.0,NO WEAPON,STADIUM                      WY,RIVERSIDE                    DR,34.0878,-118.2442,7,0.0,0
2022-10-24,1405,11,Northeast,330,BURGLARY FROM VEHICLE,27,F,H,709.0,PUBLIC RESTROOM(INDOORS-INSIDE),999.0,NO WEAPON,1300    ISABEL                       ST,NO CROSS STREET,34.0978,-118.2275,1,2000.0,1
2021-06-09,830,6,Hollywood,310,BURGLARY,30,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,1200 N  ORANGE                       DR,NO CROSS STREET,34.0926,-118.3416,3,10000.0,1
2020-03-14,45,21,Topanga,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,M,H,207.0,BAR/COCKTAIL/NIGHTCLUB,212.0,BOTTLE,21600    ROSCOE                       BL,NO CROSS STREET,34.2198,-118.6003,6,0.0,0
2023-02-02,2000,11,Northeast,330,BURGLARY FROM VEHICLE,31,F,W,707.0,GARAGE/CARPORT,999.0,NO WEAPON,1400 N  EDGEMONT                     ST,NO CROSS STREET,34.0971,-118.2961,4,2000.0,1
2022-03-07,1600,2,Rampart,310,BURGLARY,70,M,A,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,500    KENSINGTON                   RD,NO CROSS STREET,34.0665,-118.253,1,10000.0,1
2020-10-20,800,1,Central,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,32,F,H,101.0,STREET,511.0,VERBAL THREAT,6TH                          ST,BROADWAY,34.0466,-118.252,2,0.0,0
2023-03-06,1500,19,Mission,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,14000    HOYT                         ST,NO CROSS STREET,34.2518,-118.4398,1,20000.0,1
2020-11-27,230,6,Hollywood,520,VEHICLE - ATTEMPT STOLEN,24,M,H,108.0,PARKING LOT,999.0,NO WEAPON,HIGHLAND,MILNER,34.1082,-118.3371,5,0.0,0
2020-02-01,1730,19,Mission,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),44,M,X,108.0,PARKING LOT,999.0,NO WEAPON,13300    BRANFORD                     ST,NO CROSS STREET,34.2337,-118.423,6,950.0,1
2022-08-13,920,15,N Hollywood,624,BATTERY - SIMPLE ASSAULT,51,F,H,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",10900    VICTORY                      BL,NO CROSS STREET,34.1909,-118.3654,6,0.0,0
2023-01-16,2000,2,Rampart,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,OLYMPIC                      BL,WESTLAKE                     AV,34.0512,-118.2787,1,20000.0,1
2021-02-16,500,7,Wilshire,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),20,M,X,203.0,OTHER BUSINESS,999.0,NO WEAPON,4400 W  PICO                         BL,NO CROSS STREET,34.0482,-118.3308,2,950.0,1
2021-10-30,2300,14,Pacific,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,1300    MORNINGSIDE                  WY,NO CROSS STREET,34.0048,-118.4561,6,20000.0,1
2021-08-05,600,5,Harbor,520,VEHICLE - ATTEMPT STOLEN,32,M,B,101.0,STREET,999.0,NO WEAPON,600    PIONEER                      AV,NO CROSS STREET,33.7782,-118.248,4,0.0,0
2023-05-01,1300,11,Northeast,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",26,M,W,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,4100    FRANKLIN                     AV,NO CROSS STREET,34.1055,-118.2799,1,20000.0,1
2021-05-09,2300,13,Newton,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),46,M,H,104.0,DRIVEWAY,999.0,NO WEAPON,4400    TOWNE                        AV,NO CROSS STREET,34.0034,-118.2677,7,950.0,1
2021-11-01,1530,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),50,M,B,503.0,HOTEL,999.0,NO WEAPON,400 E  7TH                          ST,NO CROSS STREET,34.0421,-118.2469,1,950.0,1
2022-11-13,330,11,Northeast,626,INTIMATE PARTNER - SIMPLE ASSAULT,30,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",300 W  AVENUE 38,NO CROSS STREET,34.0907,-118.2121,7,0.0,0
2020-05-17,1030,1,Central,624,BATTERY - SIMPLE ASSAULT,27,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400 E  7TH                          ST,NO CROSS STREET,34.0421,-118.2469,7,0.0,0
2021-04-07,2100,21,Topanga,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,OSO                          ST,VANOWEN,34.1938,-118.5753,3,20000.0,1
2023-03-12,1330,19,Mission,440,THEFT PLAIN - PETTY ($950 & UNDER),18,M,H,104.0,DRIVEWAY,999.0,NO WEAPON,7900    BRIMFIELD                    AV,NO CROSS STREET,34.2147,-118.4576,7,950.0,1
2022-07-10,924,10,West Valley,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,55,M,W,101.0,STREET,999.0,NO WEAPON,5100    RUBIO                        AV,NO CROSS STREET,34.1633,-118.4945,7,0.0,0
2021-12-14,700,15,N Hollywood,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,-1,F,X,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,6800    WHITSETT                     AV,NO CROSS STREET,34.194,-118.4053,2,0.0,0
2022-09-21,1200,11,Northeast,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",23,M,H,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,3400    ANDRITA                      ST,NO CROSS STREET,34.1191,-118.2404,3,0.0,0
2022-11-13,1000,20,Olympic,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34,F,W,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,400 S  HOBART                       BL,NO CROSS STREET,34.0672,-118.3054,7,20000.0,1
2022-08-21,1345,14,Pacific,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0,X,X,101.0,STREET,999.0,NO WEAPON,9200    AIRPORT                      BL,NO CROSS STREET,33.9523,-118.3906,7,20000.0,1
2020-12-15,2015,12,77th Street,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",42,M,H,217.0,AUTO REPAIR SHOP,102.0,HAND GUN,10300 S  WESTERN                      AV,NO CROSS STREET,33.9418,-118.309,2,900.0,1
2021-10-22,1600,4,Hollenbeck,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,5100    MARTIN                       ST,NO CROSS STREET,34.0806,-118.1702,5,20000.0,1
2023-03-18,1525,17,Devonshire,354,THEFT OF IDENTITY,29,M,W,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,9200    CLAIRE                       AV,NO CROSS STREET,34.2373,-118.5503,6,0.0,0
2021-09-09,1050,14,Pacific,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,19,F,W,501.0,SINGLE FAMILY DWELLING,207.0,OTHER KNIFE,2400    PENMAR                       AV,NO CROSS STREET,33.9944,-118.4508,4,0.0,0
2022-05-04,800,14,Pacific,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",27,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,00    ANCHORAGE                    ST,NO CROSS STREET,33.9788,-118.4659,3,20000.0,1
2022-10-22,1020,12,77th Street,946,OTHER MISCELLANEOUS CRIME,45,M,H,124.0,BUS STOP,999.0,NO WEAPON,FIGUEROA                     ST,84TH                         PL,33.9624,-118.2827,6,0.0,0
2020-05-03,1520,18,Southeast,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,F,H,122.0,"VEHICLE, PASSENGER/TRUCK",102.0,HAND GUN,106TH                        ST,GRAHAM,33.9383,-118.2494,7,0.0,0
2022-05-09,800,14,Pacific,510,VEHICLE - STOLEN,0,X,X,108.0,PARKING LOT,999.0,NO WEAPON,100    WORLD WAY,NO CROSS STREET,33.9455,-118.4004,1,20000.0,1
2022-11-24,1130,16,Foothill,901,VIOLATION OF RESTRAINING ORDER,51,F,H,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,10600    LAUREL CANYON                BL,NO CROSS STREET,34.2625,-118.436,4,0.0,0
2021-03-09,1845,12,77th Street,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,34,M,H,501.0,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,1300 W  59TH                         PL,NO CROSS STREET,33.9867,-118.298,2,0.0,0
2023-03-03,1150,6,Hollywood,330,BURGLARY FROM VEHICLE,43,M,H,108.0,PARKING LOT,999.0,NO WEAPON,6200    HOLLYWOOD                    BL,NO CROSS STREET,34.1016,-118.3246,5,2000.0,1
2022-05-13,700,8,West LA,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,8900    GUTHRIE                      AV,NO CROSS STREET,34.042,-118.386,5,20000.0,1
2022-12-31,1800,15,N Hollywood,510,VEHICLE - STOLEN,0,X,X,104.0,DRIVEWAY,999.0,NO WEAPON,12400    CUMPSTON                     ST,NO CROSS STREET,34.1695,-118.4031,6,20000.0,1
2021-05-01,2030,18,Southeast,510,VEHICLE - STOLEN,0,X,X,101.0,STREET,999.0,NO WEAPON,600 W  110TH                        ST,NO CROSS STREET,33.9356,-118.287,6,20000.0,1
2020-01-18,1150,9,Van Nuys,623,BATTERY POLICE (SIMPLE),0,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",TOBIAS                       AV,HART                         ST,34.1976,-118.452,6,0.0,0
2020-07-03,2100,4,Hollenbeck,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",52,M,H,154.0,TRAIN TRACKS,304.0,CLUB/BAT,SOTO                         ST,WASHINGTON                   BL,34.0173,-118.22,5,0.0,0
2020-07-10,1900,14,Pacific,480,BIKE - STOLEN,48,M,W,707.0,GARAGE/CARPORT,999.0,NO WEAPON,10800    ROSE                         AV,NO CROSS STREET,34.0247,-118.4175,5,2000.0,1
2021-09-12,840,4,Hollenbeck,901,VIOLATION OF RESTRAINING ORDER,50,F,H,504.0,OTHER RESIDENCE,999.0,NO WEAPON,200 S  AVENUE 19,NO CROSS STREET,34.0702,-118.2201,7,0.0,0
2021-04-14,1820,1,Central,210,ROBBERY,27,F,W,104.0,DRIVEWAY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",1200 S  HOPE                         ST,NO CROSS STREET,34.0406,-118.2646,3,10000.0,1
2021-09-23,455,12,77th Street,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,X,108.0,PARKING LOT,999.0,NO WEAPON,7500 S  FIGUEROA                     ST,NO CROSS STREET,33.9713,-118.2827,4,900.0,1
2023-01-20,1012,7,Wilshire,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",55,M,W,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",7300    MELROSE                      AV,NO CROSS STREET,34.0836,-118.3487,5,0.0,0
2023-04-08,1900,3,Southwest,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),60,F,B,101.0,STREET,999.0,NO WEAPON,3800 W  DON TOMASO                   DR,NO CROSS STREET,34.0074,-118.3412,6,20000.0,1
2021-10-20,700,12,77th Street,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",37,F,B,707.0,GARAGE/CARPORT,999.0,NO WEAPON,8000 S  BROADWAY,NO CROSS STREET,33.9659,-118.2783,3,900.0,1
2023-02-04,2055,20,Olympic,624,BATTERY - SIMPLE ASSAULT,18,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",1800    ROOSEVELT                    AV,NO CROSS STREET,34.0409,-118.3018,6,0.0,0
2022-11-15,2000,1,Central,330,BURGLARY FROM VEHICLE,27,M,B,101.0,STREET,999.0,NO WEAPON,800 E  4TH                          PL,NO CROSS STREET,34.0446,-118.2367,2,2000.0,1
2021-10-03,1645,1,Central,210,ROBBERY,52,M,H,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",5TH                          ST,HILL                         ST,34.0488,-118.2518,7,10000.0,1
2020-08-26,1130,20,Olympic,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,54,X,X,501.0,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,1200    ARLINGTON                    AV,NO CROSS STREET,34.0485,-118.317,3,0.0,0
2020-12-14,1915,10,West Valley,626,INTIMATE PARTNER - SIMPLE ASSAULT,62,M,W,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",5100    BALBOA                       BL,NO CROSS STREET,34.163,-118.5011,1,0.0,0
2022-09-27,2330,6,Hollywood,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,F,H,102.0,SIDEWALK,106.0,UNKNOWN FIREARM,SUNSET                       BL,LAUREL                       AV,34.098,-118.3648,2,0.0,0
2022-04-03,540,9,Van Nuys,920,KIDNAPPING - GRAND ATTEMPT,0,F,X,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",5900    LEMONA                       AV,NO CROSS STREET,34.1776,-118.4596,7,0.0,0
2020-01-22,1,11,Northeast,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),27,F,W,101.0,STREET,999.0,NO WEAPON,1400    LEMOYNE                      ST,NO CROSS STREET,34.0789,-118.2586,3,20000.0,1
2022-07-19,1052,15,N Hollywood,310,BURGLARY,66,M,H,501.0,SINGLE FAMILY DWELLING,999.0,NO WEAPON,5800    CRANER                       AV,NO CROSS STREET,34.1758,-118.3692,2,10000.0,1
2020-04-21,1,9,Van Nuys,310,BURGLARY,38,M,X,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,14100    BURBANK                      BL,NO CROSS STREET,34.1721,-118.44,2,10000.0,1
2021-01-11,1415,19,Mission,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,34,F,H,510.0,NURSING/CONVALESCENT/RETIREMENT HOME,511.0,VERBAL THREAT,14000    ASTORIA                      ST,NO CROSS STREET,34.3123,-118.4379,1,0.0,0
2022-06-12,2232,6,Hollywood,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",35,M,H,108.0,PARKING LOT,999.0,NO WEAPON,1400    IVAR                         AV,NO CROSS STREET,34.0962,-118.3288,7,900.0,1
2023-01-15,350,17,Devonshire,310,BURGLARY,0,X,X,210.0,RESTAURANT/FAST FOOD,999.0,NO WEAPON,8800    TAMPA                        AV,NO CROSS STREET,34.2299,-118.5535,7,10000.0,1
2020-08-17,100,15,N Hollywood,903,CONTEMPT OF COURT,48,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",999.0,NO WEAPON,11600    HAMLIN                       ST,NO CROSS STREET,34.1885,-118.3838,1,0.0,0
